Date,Time,4-403           :PV,4-403           :SV,4-403           :INT Time,4-403           :INT Flow,4-404           :PV,4-404           :SV,4-404           :INT Time,4-404           :INT Flow,4-407-1         :PV,4-407-1         :SV,4-407-1         :INT Time,4-407-1         :INT Flow
20231212,14:54:37,0.00,0.00,05 00:57:07,1.750E+00,0.00,100.00,04 23:11:23,7.998E+03,16.73,0.00,05 00:56:34,9.190E+04
20231212,14:54:43,0.00,0.00,05 00:57:12,1.750E+00,0.00,100.00,04 23:11:28,7.998E+03,16.62,0.00,05 00:56:39,9.190E+04
20231212,14:54:48,0.00,0.00,05 00:57:17,1.750E+00,0.00,100.00,04 23:11:34,7.998E+03,16.75,0.00,05 00:56:44,9.190E+04
20231212,14:54:53,0.00,0.00,05 00:57:22,1.750E+00,0.00,100.00,04 23:11:39,7.998E+03,16.67,0.00,05 00:56:50,9.190E+04
20231212,14:54:58,0.00,0.00,05 00:57:28,1.750E+00,0.00,100.00,04 23:11:45,7.998E+03,16.67,0.00,05 00:56:55,9.190E+04
20231212,14:55:04,0.00,0.00,05 00:57:33,1.750E+00,0.00,100.00,04 23:11:50,7.998E+03,16.72,0.00,05 00:57:00,9.190E+04
20231212,14:55:09,0.00,0.00,05 00:57:38,1.750E+00,0.00,100.00,04 23:11:55,7.998E+03,16.52,0.00,05 00:57:05,9.191E+04
20231212,14:55:14,0.00,0.00,05 00:57:43,1.750E+00,0.00,100.00,04 23:12:00,7.998E+03,16.52,0.00,05 00:57:11,9.191E+04
20231212,14:55:20,0.00,0.00,05 00:57:49,1.750E+00,0.00,100.00,04 23:12:06,7.998E+03,16.60,0.00,05 00:57:16,9.191E+04
20231212,14:55:25,0.00,0.00,05 00:57:54,1.750E+00,2.55,100.00,04 23:12:11,7.998E+03,16.42,0.00,05 00:57:21,9.191E+04
20231212,14:55:30,0.00,0.00,05 00:57:59,1.750E+00,2.34,100.00,04 23:12:16,7.998E+03,16.59,0.00,05 00:57:27,9.191E+04
20231212,14:55:35,0.00,0.00,05 00:58:04,1.750E+00,2.12,100.00,04 23:12:21,7.998E+03,16.43,0.00,05 00:57:32,9.191E+04
20231212,14:55:41,0.00,0.00,05 00:58:10,1.750E+00,0.00,100.00,04 23:12:27,7.998E+03,16.58,0.00,05 00:57:38,9.191E+04
20231212,14:55:46,0.00,0.00,05 00:58:15,1.750E+00,0.00,100.00,04 23:12:32,7.998E+03,16.62,0.00,05 00:57:43,9.192E+04
20231212,14:55:51,0.00,0.00,05 00:58:20,1.750E+00,0.00,100.00,04 23:12:37,7.998E+03,16.00,0.00,05 00:57:48,9.192E+04
20231212,14:55:57,0.00,0.00,05 00:58:25,1.750E+00,0.00,100.00,04 23:12:42,7.998E+03,16.44,0.00,05 00:57:53,9.192E+04
20231212,14:56:02,0.00,0.00,05 00:58:31,1.750E+00,0.00,100.00,04 23:12:48,7.998E+03,16.76,0.00,05 00:57:59,9.192E+04
20231212,14:56:07,0.00,0.00,05 00:58:36,1.750E+00,0.00,100.00,04 23:12:53,7.998E+03,16.75,0.00,05 00:58:04,9.192E+04
20231212,14:56:12,0.00,0.00,05 00:58:42,1.750E+00,0.00,100.00,04 23:12:58,7.998E+03,16.50,0.00,05 00:58:09,9.192E+04
20231212,14:56:18,0.00,0.00,05 00:58:47,1.750E+00,0.00,100.00,04 23:13:03,7.998E+03,16.43,0.00,05 00:58:15,9.192E+04
20231212,14:56:23,0.00,0.00,05 00:58:52,1.750E+00,0.00,100.00,04 23:13:09,7.998E+03,16.34,0.00,05 00:58:20,9.193E+04
20231212,14:56:28,0.00,0.00,05 00:58:58,1.750E+00,0.00,100.00,04 23:13:14,7.998E+03,16.11,0.00,05 00:58:25,9.193E+04
20231212,14:56:33,0.00,0.00,05 00:59:03,1.750E+00,0.00,100.00,04 23:13:19,7.998E+03,16.67,0.00,05 00:58:30,9.193E+04
20231212,14:56:39,0.00,0.00,05 00:59:08,1.750E+00,0.00,100.00,04 23:13:25,7.998E+03,16.72,0.00,05 00:58:36,9.193E+04
20231212,14:56:44,0.00,0.00,05 00:59:13,1.750E+00,0.00,100.00,04 23:13:30,7.998E+03,16.75,0.00,05 00:58:41,9.193E+04
20231212,14:56:49,0.00,0.00,05 00:59:19,1.750E+00,0.00,100.00,04 23:13:35,7.998E+03,16.56,0.00,05 00:58:46,9.193E+04
20231212,14:56:55,0.00,0.00,05 00:59:24,1.750E+00,0.00,100.00,04 23:13:40,7.998E+03,16.71,0.00,05 00:58:51,9.193E+04
20231212,14:57:00,0.00,0.00,05 00:59:29,1.750E+00,0.00,100.00,04 23:13:46,7.998E+03,16.09,0.00,05 00:58:57,9.194E+04
20231212,14:57:05,0.00,0.00,05 00:59:34,1.750E+00,0.00,100.00,04 23:13:51,7.998E+03,16.15,0.00,05 00:59:02,9.194E+04
20231212,14:57:10,0.00,0.00,05 00:59:40,1.750E+00,0.00,100.00,04 23:13:57,7.998E+03,16.46,0.00,05 00:59:07,9.194E+04
20231212,14:57:16,0.00,0.00,05 00:59:45,1.750E+00,0.00,100.00,04 23:14:02,7.998E+03,16.14,0.00,05 00:59:12,9.194E+04
20231212,14:57:21,0.00,0.00,05 00:59:50,1.750E+00,0.00,100.00,04 23:14:07,7.998E+03,16.31,0.00,05 00:59:18,9.194E+04
20231212,14:57:26,0.00,0.00,05 00:59:55,1.750E+00,0.00,100.00,04 23:14:12,7.998E+03,16.28,0.00,05 00:59:23,9.194E+04
20231212,14:57:32,0.00,0.00,05 01:00:01,1.750E+00,0.00,100.00,04 23:14:18,7.998E+03,16.45,0.00,05 00:59:28,9.194E+04
20231212,14:57:37,0.00,0.00,05 01:00:06,1.750E+00,0.00,100.00,04 23:14:23,7.998E+03,16.31,0.00,05 00:59:34,9.195E+04
20231212,14:57:42,0.00,0.00,05 01:00:11,1.750E+00,0.00,100.00,04 23:14:28,7.998E+03,16.47,0.00,05 00:59:39,9.195E+04
20231212,14:57:47,0.00,0.00,05 01:00:16,1.750E+00,0.00,100.00,04 23:14:33,7.998E+03,16.60,0.00,05 00:59:45,9.195E+04
20231212,14:57:53,0.00,0.00,05 01:00:22,1.750E+00,0.00,100.00,04 23:14:39,7.998E+03,16.60,0.00,05 00:59:50,9.195E+04
20231212,14:57:58,0.00,0.00,05 01:00:27,1.750E+00,0.00,100.00,04 23:14:44,7.998E+03,16.23,0.00,05 00:59:55,9.195E+04
20231212,14:58:03,0.00,0.00,05 01:00:32,1.750E+00,0.00,100.00,04 23:14:49,7.998E+03,16.55,0.00,05 01:00:00,9.195E+04
20231212,14:58:09,0.00,0.00,05 01:00:38,1.750E+00,0.00,100.00,04 23:14:55,7.998E+03,16.60,0.00,05 01:00:06,9.196E+04
20231212,14:58:14,0.00,0.00,05 01:00:43,1.750E+00,0.00,100.00,04 23:15:00,7.998E+03,16.54,0.00,05 01:00:11,9.196E+04
20231212,14:58:19,0.00,0.00,05 01:00:49,1.750E+00,0.00,100.00,04 23:15:05,7.998E+03,16.60,0.00,05 01:00:16,9.196E+04
20231212,14:58:24,0.00,0.00,05 01:00:54,1.750E+00,0.00,100.00,04 23:15:10,7.998E+03,16.65,0.00,05 01:00:21,9.196E+04
20231212,14:58:30,0.00,0.00,05 01:00:59,1.750E+00,0.00,100.00,04 23:15:16,7.998E+03,16.91,0.00,05 01:00:27,9.196E+04
20231212,14:58:35,0.00,0.00,05 01:01:04,1.750E+00,0.00,100.00,04 23:15:21,7.998E+03,17.09,0.00,05 01:00:32,9.196E+04
20231212,14:58:40,0.00,0.00,05 01:01:10,1.750E+00,0.00,100.00,04 23:15:26,7.998E+03,17.05,0.00,05 01:00:37,9.196E+04
20231212,14:58:46,0.00,0.00,05 01:01:15,1.750E+00,0.00,100.00,04 23:15:31,7.998E+03,16.97,0.00,05 01:00:42,9.197E+04
20231212,14:58:51,0.00,0.00,05 01:01:20,1.750E+00,0.00,100.00,04 23:15:37,7.998E+03,16.99,0.00,05 01:00:48,9.197E+04
20231212,14:58:56,0.00,0.00,05 01:01:26,1.750E+00,0.00,100.00,04 23:15:42,7.998E+03,17.04,0.00,05 01:00:53,9.197E+04
20231212,14:59:01,0.00,0.00,05 01:01:31,1.750E+00,0.00,100.00,04 23:15:47,7.998E+03,17.00,0.00,05 01:00:58,9.197E+04
20231212,14:59:07,0.00,0.00,05 01:01:36,1.750E+00,0.00,100.00,04 23:15:52,7.998E+03,16.99,0.00,05 01:01:03,9.197E+04
20231212,14:59:12,0.00,0.00,05 01:01:41,1.750E+00,0.00,100.00,04 23:15:58,7.998E+03,16.98,0.00,05 01:01:09,9.197E+04
20231212,14:59:17,0.00,0.00,05 01:01:47,1.750E+00,0.00,100.00,04 23:16:04,7.998E+03,16.89,0.00,05 01:01:14,9.197E+04
20231212,14:59:23,0.00,0.00,05 01:01:52,1.750E+00,0.00,100.00,04 23:16:09,7.998E+03,16.82,0.00,05 01:01:19,9.198E+04
20231212,14:59:28,0.00,0.00,05 01:01:57,1.750E+00,0.00,100.00,04 23:16:14,7.998E+03,16.81,0.00,05 01:01:24,9.198E+04
20231212,14:59:33,0.00,0.00,05 01:02:02,1.750E+00,2.85,100.00,04 23:16:19,7.998E+03,16.72,0.00,05 01:01:30,9.198E+04
20231212,14:59:38,0.00,0.00,05 01:02:08,1.750E+00,2.45,100.00,04 23:16:25,7.999E+03,16.78,0.00,05 01:01:35,9.198E+04
20231212,14:59:44,0.00,0.00,05 01:02:13,1.750E+00,2.25,100.00,04 23:16:30,7.999E+03,16.75,0.00,05 01:01:40,9.198E+04
20231212,14:59:49,0.00,0.00,05 01:02:18,1.750E+00,2.11,100.00,04 23:16:35,7.999E+03,16.67,0.00,05 01:01:45,9.198E+04
20231212,14:59:54,0.00,0.00,05 01:02:23,1.750E+00,0.00,100.00,04 23:16:40,7.999E+03,16.74,0.00,05 01:01:51,9.198E+04
20231212,15:00:00,0.00,0.00,05 01:02:29,1.750E+00,0.00,100.00,04 23:16:46,7.999E+03,16.67,0.00,05 01:01:57,9.199E+04
20231212,15:00:05,0.00,0.00,05 01:02:34,1.750E+00,0.00,100.00,04 23:16:51,7.999E+03,16.58,0.00,05 01:02:02,9.199E+04
20231212,15:00:10,0.00,0.00,05 01:02:39,1.750E+00,0.00,100.00,04 23:16:56,7.999E+03,16.69,0.00,05 01:02:07,9.199E+04
20231212,15:00:15,0.00,0.00,05 01:02:44,1.750E+00,0.00,100.00,04 23:17:01,7.999E+03,16.55,0.00,05 01:02:12,9.199E+04
20231212,15:00:21,0.00,0.00,05 01:02:50,1.750E+00,0.00,100.00,04 23:17:07,7.999E+03,16.59,0.00,05 01:02:18,9.199E+04
20231212,15:00:26,0.00,0.00,05 01:02:55,1.750E+00,0.00,100.00,04 23:17:12,7.999E+03,16.66,0.00,05 01:02:23,9.199E+04
20231212,15:00:31,0.00,0.00,05 01:03:00,1.750E+00,0.00,100.00,04 23:17:17,7.999E+03,16.65,0.00,05 01:02:28,9.199E+04
20231212,15:00:37,0.00,0.00,05 01:03:05,1.750E+00,0.00,100.00,04 23:17:22,7.999E+03,16.41,0.00,05 01:02:33,9.200E+04
20231212,15:00:42,0.00,0.00,05 01:03:11,1.750E+00,0.00,100.00,04 23:17:28,7.999E+03,16.64,0.00,05 01:02:39,9.200E+04
20231212,15:00:47,0.00,0.00,05 01:03:17,1.750E+00,0.00,100.00,04 23:17:33,7.999E+03,16.57,0.00,05 01:02:44,9.200E+04
20231212,15:00:52,0.00,0.00,05 01:03:22,1.750E+00,0.00,100.00,04 23:17:38,7.999E+03,16.62,0.00,05 01:02:49,9.200E+04
20231212,15:00:58,0.00,0.00,05 01:03:27,1.750E+00,0.00,100.00,04 23:17:43,7.999E+03,16.62,0.00,05 01:02:54,9.200E+04
20231212,15:01:03,0.00,0.00,05 01:03:32,1.750E+00,0.00,100.00,04 23:17:49,7.999E+03,16.61,0.00,05 01:03:00,9.200E+04
20231212,15:01:08,0.00,0.00,05 01:03:38,1.750E+00,0.00,100.00,04 23:17:54,7.999E+03,16.01,0.00,05 01:03:05,9.200E+04
20231212,15:01:14,0.00,0.00,05 01:03:43,1.750E+00,0.00,100.00,04 23:17:59,7.999E+03,15.93,0.00,05 01:03:10,9.201E+04
20231212,15:01:19,0.00,0.00,05 01:03:48,1.750E+00,0.00,100.00,04 23:18:04,7.999E+03,15.99,0.00,05 01:03:16,9.201E+04
20231212,15:01:24,0.00,0.00,05 01:03:53,1.750E+00,0.00,100.00,04 23:18:10,7.999E+03,16.71,0.00,05 01:03:21,9.201E+04
20231212,15:01:29,0.00,0.00,05 01:03:59,1.750E+00,0.00,100.00,04 23:18:16,7.999E+03,16.96,0.00,05 01:03:26,9.201E+04
20231212,15:01:35,0.00,0.00,05 01:04:04,1.750E+00,0.00,100.00,04 23:18:21,7.999E+03,16.92,0.00,05 01:03:31,9.201E+04
20231212,15:01:40,0.00,0.00,05 01:04:09,1.750E+00,0.00,100.00,04 23:18:26,7.999E+03,16.84,0.00,05 01:03:37,9.201E+04
20231212,15:01:45,0.00,0.00,05 01:04:14,1.750E+00,0.00,100.00,04 23:18:31,7.999E+03,16.61,0.00,05 01:03:42,9.202E+04
20231212,15:01:51,0.00,0.00,05 01:04:20,1.750E+00,0.00,100.00,04 23:18:37,7.999E+03,16.58,0.00,05 01:03:47,9.202E+04
20231212,15:01:56,0.00,0.00,05 01:04:25,1.750E+00,0.00,100.00,04 23:18:42,7.999E+03,16.74,0.00,05 01:03:52,9.202E+04
20231212,15:02:01,0.00,0.00,05 01:04:30,1.750E+00,0.00,100.00,04 23:18:47,7.999E+03,16.88,0.00,05 01:03:58,9.202E+04
20231212,15:02:06,0.00,0.00,05 01:04:35,1.750E+00,0.00,100.00,04 23:18:52,7.999E+03,16.89,0.00,05 01:04:03,9.202E+04
20231212,15:02:12,0.00,0.00,05 01:04:41,1.750E+00,0.00,100.00,04 23:18:58,7.999E+03,16.80,0.00,05 01:04:09,9.202E+04
20231212,15:02:17,0.00,0.00,05 01:04:46,1.750E+00,0.00,100.00,04 23:19:03,7.999E+03,16.82,0.00,05 01:04:14,9.202E+04
20231212,15:02:22,0.00,0.00,05 01:04:51,1.750E+00,0.00,100.00,04 23:19:08,7.999E+03,16.42,0.00,05 01:04:19,9.203E+04
20231212,15:02:28,0.00,0.00,05 01:04:56,1.750E+00,0.00,100.00,04 23:19:14,7.999E+03,16.49,0.00,05 01:04:25,9.203E+04
20231212,15:02:33,0.00,0.00,05 01:05:02,1.750E+00,0.00,100.00,04 23:19:19,7.999E+03,16.54,0.00,05 01:04:30,9.203E+04
20231212,15:02:38,0.00,0.00,05 01:05:07,1.750E+00,0.00,100.00,04 23:19:24,7.999E+03,16.50,0.00,05 01:04:35,9.203E+04
20231212,15:02:43,0.00,0.00,05 01:05:12,1.750E+00,0.00,100.00,04 23:19:29,7.999E+03,16.50,0.00,05 01:04:40,9.203E+04
20231212,15:02:49,0.00,0.00,05 01:05:18,1.750E+00,0.00,100.00,04 23:19:35,7.999E+03,16.51,0.00,05 01:04:46,9.203E+04
20231212,15:02:54,0.00,0.00,05 01:05:23,1.750E+00,0.00,100.00,04 23:19:40,7.999E+03,16.24,0.00,05 01:04:51,9.203E+04
20231212,15:02:59,0.00,0.00,05 01:05:28,1.750E+00,0.00,100.00,04 23:19:45,7.999E+03,16.47,0.00,05 01:04:56,9.204E+04
20231212,15:03:04,0.00,0.00,05 01:05:33,1.750E+00,0.00,100.00,04 23:19:50,7.999E+03,16.72,0.00,05 01:05:01,9.204E+04
20231212,15:03:10,0.00,0.00,05 01:05:39,1.750E+00,0.00,100.00,04 23:19:56,7.999E+03,16.76,0.00,05 01:05:07,9.204E+04
20231212,15:03:15,0.00,0.00,05 01:05:45,1.750E+00,0.00,100.00,04 23:20:01,7.999E+03,16.80,0.00,05 01:05:12,9.204E+04
20231212,15:03:20,0.00,0.00,05 01:05:50,1.750E+00,0.00,100.00,04 23:20:06,7.999E+03,16.80,0.00,05 01:05:17,9.204E+04
20231212,15:03:26,0.00,0.00,05 01:05:55,1.750E+00,0.00,100.00,04 23:20:11,7.999E+03,16.77,0.00,05 01:05:22,9.204E+04
20231212,15:03:31,0.00,0.00,05 01:06:00,1.750E+00,0.00,100.00,04 23:20:17,7.999E+03,16.75,0.00,05 01:05:28,9.204E+04
20231212,15:03:36,0.00,0.00,05 01:06:06,1.750E+00,0.00,100.00,04 23:20:22,7.999E+03,16.60,0.00,05 01:05:33,9.205E+04
20231212,15:03:41,0.00,0.00,05 01:06:11,1.750E+00,0.00,100.00,04 23:20:27,7.999E+03,16.70,0.00,05 01:05:38,9.205E+04
20231212,15:03:47,0.00,0.00,05 01:06:16,1.750E+00,0.00,100.00,04 23:20:32,7.999E+03,16.67,0.00,05 01:05:43,9.205E+04
20231212,15:03:52,0.00,0.00,05 01:06:21,1.750E+00,0.00,100.00,04 23:20:38,7.999E+03,16.67,0.00,05 01:05:49,9.205E+04
20231212,15:03:57,0.00,0.00,05 01:06:27,1.750E+00,0.00,100.00,04 23:20:43,7.999E+03,16.68,0.00,05 01:05:54,9.205E+04
20231212,15:04:03,0.00,0.00,05 01:06:32,1.750E+00,0.00,100.00,04 23:20:48,7.999E+03,16.44,0.00,05 01:05:59,9.205E+04
20231212,15:04:08,0.00,0.00,05 01:06:37,1.750E+00,0.00,100.00,04 23:20:54,7.999E+03,16.56,0.00,05 01:06:05,9.205E+04
20231212,15:04:13,0.00,0.00,05 01:06:42,1.750E+00,0.00,100.00,04 23:20:59,7.999E+03,16.78,0.00,05 01:06:10,9.206E+04
20231212,15:04:18,0.00,0.00,05 01:06:48,1.750E+00,0.00,100.00,04 23:21:05,7.999E+03,16.59,0.00,05 01:06:15,9.206E+04
20231212,15:04:24,0.00,0.00,05 01:06:53,1.750E+00,0.00,100.00,04 23:21:10,7.999E+03,16.74,0.00,05 01:06:20,9.206E+04
20231212,15:04:29,0.00,0.00,05 01:06:58,1.750E+00,0.00,100.00,04 23:21:15,7.999E+03,16.69,0.00,05 01:06:26,9.206E+04
20231212,15:04:34,0.00,0.00,05 01:07:04,1.750E+00,0.00,100.00,04 23:21:21,7.999E+03,16.70,0.00,05 01:06:31,9.206E+04
20231212,15:04:40,0.00,0.00,05 01:07:09,1.750E+00,0.00,100.00,04 23:21:26,7.999E+03,16.67,0.00,05 01:06:36,9.206E+04
20231212,15:04:45,0.00,0.00,05 01:07:14,1.750E+00,0.00,100.00,04 23:21:31,7.999E+03,16.70,0.00,05 01:06:41,9.206E+04
20231212,15:04:50,0.00,0.00,05 01:07:19,1.750E+00,0.00,100.00,04 23:21:36,7.999E+03,16.63,0.00,05 01:06:47,9.207E+04
20231212,15:04:55,0.00,0.00,05 01:07:25,1.750E+00,0.00,100.00,04 23:21:42,7.999E+03,16.69,0.00,05 01:06:52,9.207E+04
20231212,15:05:01,0.00,0.00,05 01:07:30,1.750E+00,0.00,100.00,04 23:21:47,7.999E+03,16.52,0.00,05 01:06:57,9.207E+04
20231212,15:05:06,0.00,0.00,05 01:07:35,1.750E+00,0.00,100.00,04 23:21:52,7.999E+03,16.56,0.00,05 01:07:03,9.207E+04
20231212,15:05:11,0.00,0.00,05 01:07:40,1.750E+00,0.00,100.00,04 23:21:57,7.999E+03,16.68,0.00,05 01:07:08,9.207E+04
20231212,15:05:17,0.00,0.00,05 01:07:46,1.750E+00,0.00,100.00,04 23:22:03,7.999E+03,16.68,0.00,05 01:07:14,9.207E+04
20231212,15:05:22,0.00,0.00,05 01:07:51,1.750E+00,0.00,100.00,04 23:22:08,7.999E+03,16.69,0.00,05 01:07:19,9.208E+04
20231212,15:05:27,0.00,0.00,05 01:07:56,1.750E+00,0.00,100.00,04 23:22:13,7.999E+03,16.68,0.00,05 01:07:24,9.208E+04
20231212,15:05:32,0.00,0.00,05 01:08:01,1.750E+00,0.00,100.00,04 23:22:18,7.999E+03,16.69,0.00,05 01:07:29,9.208E+04
20231212,15:05:38,0.00,0.00,05 01:08:07,1.750E+00,0.00,100.00,04 23:22:24,7.999E+03,16.60,0.00,05 01:07:35,9.208E+04
20231212,15:05:43,0.00,0.00,05 01:08:12,1.750E+00,0.00,100.00,04 23:22:29,7.999E+03,16.46,0.00,05 01:07:40,9.208E+04
20231212,15:05:48,0.00,0.00,05 01:08:17,1.750E+00,0.00,100.00,04 23:22:34,7.999E+03,16.55,0.00,05 01:07:45,9.208E+04
20231212,15:05:54,0.00,0.00,05 01:08:23,1.750E+00,0.00,100.00,04 23:22:39,7.999E+03,16.67,0.00,05 01:07:50,9.208E+04
20231212,15:05:59,0.00,0.00,05 01:08:28,1.750E+00,0.00,100.00,04 23:22:45,7.999E+03,16.67,0.00,05 01:07:56,9.209E+04
20231212,15:06:04,0.00,0.00,05 01:08:34,1.750E+00,0.00,100.00,04 23:22:50,7.999E+03,16.69,0.00,05 01:08:01,9.209E+04
20231212,15:06:09,0.00,0.00,05 01:08:39,1.750E+00,0.00,100.00,04 23:22:55,7.999E+03,16.68,0.00,05 01:08:06,9.209E+04
20231212,15:06:15,0.00,0.00,05 01:08:44,1.750E+00,0.00,100.00,04 23:23:00,7.999E+03,16.70,0.00,05 01:08:11,9.209E+04
20231212,15:06:20,0.00,0.00,05 01:08:49,1.750E+00,0.00,100.00,04 23:23:06,7.999E+03,16.65,0.00,05 01:08:17,9.209E+04
20231212,15:06:25,0.00,0.00,05 01:08:55,1.750E+00,0.00,100.00,04 23:23:11,7.999E+03,16.66,0.00,05 01:08:22,9.209E+04
20231212,15:06:31,0.00,0.00,05 01:09:00,1.750E+00,0.00,100.00,04 23:23:16,7.999E+03,16.65,0.00,05 01:08:27,9.209E+04
20231212,15:06:36,0.00,0.00,05 01:09:05,1.750E+00,0.00,100.00,04 23:23:21,7.999E+03,16.65,0.00,05 01:08:33,9.210E+04
20231212,15:06:41,0.00,0.00,05 01:09:10,1.750E+00,0.00,100.00,04 23:23:27,7.999E+03,16.66,0.00,05 01:08:38,9.210E+04
20231212,15:06:46,0.00,0.00,05 01:09:16,1.750E+00,0.00,100.00,04 23:23:33,7.999E+03,16.05,0.00,05 01:08:43,9.210E+04
20231212,15:06:52,0.00,0.00,05 01:09:21,1.750E+00,0.00,100.00,04 23:23:38,7.999E+03,16.62,0.00,05 01:08:48,9.210E+04
20231212,15:06:57,0.00,0.00,05 01:09:26,1.750E+00,0.00,100.00,04 23:23:43,7.999E+03,16.60,0.00,05 01:08:54,9.210E+04
20231212,15:07:02,0.00,0.00,05 01:09:31,1.750E+00,0.00,100.00,04 23:23:48,7.999E+03,16.69,0.00,05 01:08:59,9.210E+04
20231212,15:07:08,0.00,0.00,05 01:09:37,1.750E+00,0.00,100.00,04 23:23:54,7.999E+03,16.67,0.00,05 01:09:04,9.210E+04
20231212,15:07:13,0.00,0.00,05 01:09:42,1.750E+00,0.00,100.00,04 23:23:59,7.999E+03,16.66,0.00,05 01:09:09,9.211E+04
20231212,15:07:18,0.00,0.00,05 01:09:47,1.750E+00,0.00,100.00,04 23:24:04,7.999E+03,16.65,0.00,05 01:09:15,9.211E+04
20231212,15:07:23,0.00,0.00,05 01:09:52,1.750E+00,0.00,100.00,04 23:24:09,7.999E+03,16.63,0.00,05 01:09:20,9.211E+04
20231212,15:07:29,0.00,0.00,05 01:09:58,1.750E+00,0.00,100.00,04 23:24:15,7.999E+03,16.64,0.00,05 01:09:25,9.211E+04
20231212,15:07:34,0.00,0.00,05 01:10:03,1.750E+00,0.00,100.00,04 23:24:20,7.999E+03,16.66,0.00,05 01:09:31,9.211E+04
20231212,15:07:39,0.00,0.00,05 01:10:08,1.750E+00,0.00,100.00,04 23:24:25,7.999E+03,16.69,0.00,05 01:09:36,9.211E+04
20231212,15:07:45,0.00,0.00,05 01:10:13,1.750E+00,0.00,100.00,04 23:24:31,7.999E+03,16.56,0.00,05 01:09:42,9.212E+04
20231212,15:07:50,0.00,0.00,05 01:10:19,1.750E+00,0.00,100.00,04 23:24:36,7.999E+03,16.65,0.00,05 01:09:47,9.212E+04
20231212,15:07:55,0.00,0.00,05 01:10:24,1.750E+00,0.00,100.00,04 23:24:41,7.999E+03,16.64,0.00,05 01:09:52,9.212E+04
20231212,15:08:00,0.00,0.00,05 01:10:29,1.750E+00,0.00,100.00,04 23:24:46,7.999E+03,16.67,0.00,05 01:09:57,9.212E+04
20231212,15:08:06,0.00,0.00,05 01:10:35,1.750E+00,0.00,100.00,04 23:24:52,7.999E+03,16.43,0.00,05 01:10:03,9.212E+04
20231212,15:08:11,0.00,0.00,05 01:10:40,1.750E+00,0.00,100.00,04 23:24:57,7.999E+03,16.59,0.00,05 01:10:08,9.212E+04
20231212,15:08:16,0.00,0.00,05 01:10:46,1.750E+00,0.00,100.00,04 23:25:02,7.999E+03,16.30,0.00,05 01:10:13,9.212E+04
20231212,15:08:21,0.00,0.00,05 01:10:51,1.750E+00,0.00,100.00,04 23:25:07,7.999E+03,16.63,0.00,05 01:10:18,9.213E+04
20231212,15:08:27,0.00,0.00,05 01:10:56,1.750E+00,0.00,100.00,04 23:25:13,7.999E+03,16.54,0.00,05 01:10:24,9.213E+04
20231212,15:08:32,0.00,0.00,05 01:11:01,1.750E+00,0.00,100.00,04 23:25:18,7.999E+03,16.70,0.00,05 01:10:29,9.213E+04
20231212,15:08:37,0.00,0.00,05 01:11:07,1.750E+00,0.00,100.00,04 23:25:23,7.999E+03,16.68,0.00,05 01:10:34,9.213E+04
20231212,15:08:43,0.00,0.00,05 01:11:12,1.750E+00,0.00,100.00,04 23:25:28,7.999E+03,16.48,0.00,05 01:10:39,9.213E+04
20231212,15:08:48,0.00,0.00,05 01:11:17,1.750E+00,0.00,100.00,04 23:25:34,7.999E+03,16.66,0.00,05 01:10:45,9.213E+04
20231212,15:08:53,0.00,0.00,05 01:11:22,1.750E+00,0.00,100.00,04 23:25:39,7.999E+03,16.54,0.00,05 01:10:50,9.213E+04
20231212,15:08:58,0.00,0.00,05 01:11:28,1.750E+00,0.00,100.00,04 23:25:45,7.999E+03,16.49,0.00,05 01:10:55,9.214E+04
20231212,15:09:04,0.00,0.00,05 01:11:33,1.750E+00,0.00,100.00,04 23:25:50,7.999E+03,16.22,0.00,05 01:11:00,9.214E+04
20231212,15:09:09,0.00,0.00,05 01:11:38,1.750E+00,0.00,100.00,04 23:25:55,7.999E+03,16.66,0.00,05 01:11:06,9.214E+04
20231212,15:09:14,0.00,0.00,05 01:11:44,1.750E+00,0.00,100.00,04 23:26:01,7.999E+03,16.67,0.00,05 01:11:11,9.214E+04
20231212,15:09:20,0.00,0.00,05 01:11:49,1.750E+00,0.00,100.00,04 23:26:06,7.999E+03,16.66,0.00,05 01:11:16,9.214E+04
20231212,15:09:25,0.00,0.00,05 01:11:54,1.750E+00,0.00,100.00,04 23:26:11,7.999E+03,16.68,0.00,05 01:11:21,9.214E+04
20231212,15:09:30,0.00,0.00,05 01:11:59,1.750E+00,0.00,100.00,04 23:26:16,7.999E+03,16.65,0.00,05 01:11:27,9.214E+04
20231212,15:09:35,0.00,0.00,05 01:12:05,1.750E+00,0.00,100.00,04 23:26:22,7.999E+03,16.64,0.00,05 01:11:32,9.215E+04
20231212,15:09:41,0.00,0.00,05 01:12:10,1.750E+00,0.00,100.00,04 23:26:27,7.999E+03,16.32,0.00,05 01:11:38,9.215E+04
20231212,15:09:46,0.00,0.00,05 01:12:15,1.750E+00,0.00,100.00,04 23:26:32,7.999E+03,16.60,0.00,05 01:11:43,9.215E+04
20231212,15:09:51,0.00,0.00,05 01:12:20,1.750E+00,0.00,100.00,04 23:26:37,7.999E+03,16.67,0.00,05 01:11:48,9.215E+04
20231212,15:09:57,0.00,0.00,05 01:12:26,1.750E+00,0.00,100.00,04 23:26:43,7.999E+03,16.39,0.00,05 01:11:54,9.215E+04
